Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality
104.41046,80.407906,7.2766604,3.8509593,74.681854,884.3944,909.1392,130.86053,102.7846,145.45058,941.9478,8.236363,18.974438,2
104.19923,82.84641,6.7915716,3.1857712,74.878784,884.0509,909.1828,129.01515,103.38375,146.28488,935.2308,8.749032,18.974512,2
104.67387,87.03687,6.840926,3.052507,74.88733,882.6243,907.0288,122.49029,105.89232,145.34497,925.142,8.691397,18.947449,2
104.34598,81.94306,6.9362426,3.1017964,74.69346,879.1015,905.94574,135.38889,104.91594,144.17612,921.494,8.806393,18.770407,1
104.11785,83.179276,6.8821645,3.0890458,74.77998,919.40656,911.5699,109.88513,102.70277,144.3338,925.5084,8.840469,18.726536,1
105.25892,86.05425,7.0790377,3.0050805,74.75542,876.0764,972.60547,134.68306,103.13748,144.82898,929.22455,9.158806,18.769436,2
104.12321,82.430336,6.825221,2.9953852,74.77006,877.25543,915.7924,129.50092,106.0113,144.46931,922.02734,8.852857,18.681276,2
104.47182,81.965965,8.577364,2.9205513,74.807335,911.64685,904.0838,117.04348,104.75761,144.3544,926.58813,9.282962,18.863916,1
104.17516,80.889336,6.8853674,3.2233942,74.6518,901.4898,906.77655,119.32215,104.973785,142.9017,937.65845,8.83346,18.764606,1
104.04619,81.91508,6.9074574,3.0144444,74.88437,884.8744,909.49384,130.45016,104.180435,145.99095,923.3831,8.38864,18.936806,2
104.48656,82.14033,6.9270153,3.0503988,74.805954,917.3962,904.2118,113.91568,104.518585,144.72974,924.1448,8.879158,18.710663,2
105.07767,81.190346,10.225711,2.7455835,74.66527,888.8929,919.51996,129.65929,105.39694,142.77032,952.5112,8.71791,18.9222,2
104.38727,82.794556,7.0767765,3.3113272,75.0437,919.4003,908.4309,121.68636,102.96884,146.21143,922.0912,9.0368805,18.767038,2
104.71742,79.971436,10.8622675,3.2093787,74.67932,885.74475,914.4032,138.17084,105.08542,144.65059,932.04675,9.029398,18.88152,1
107.12388,82.94283,7.0596433,2.3761718,74.872955,885.2053,910.5259,118.95657,103.549965,144.82964,927.20233,8.851764,18.824139,1
104.44571,82.82521,6.971413,3.1049516,75.09511,919.17084,905.60724,122.20257,104.08936,146.52512,920.9094,8.915458,18.829208,2
104.29202,84.25668,7.2332573,2.746239,74.72601,913.3419,955.01227,113.88839,102.27532,145.21596,923.9961,8.26473,18.584818,1
104.56128,86.0398,6.7955976,2.9614115,74.80503,919.2172,902.0427,111.81143,103.82387,144.34273,933.85675,8.85449,18.735798,2
105.68296,80.994675,6.847749,3.9610329,74.80085,887.7925,905.69684,119.72087,105.91005,146.32764,926.25,8.21064,18.887566,2
105.054665,84.77237,6.8376613,2.7092586,74.829475,918.6228,902.6287,113.670265,104.59639,144.50069,923.08374,8.81283,18.629707,1
105.708275,90.76163,6.830214,2.8455496,74.87304,919.37115,893.0549,118.7829,100.756645,145.05182,922.00543,8.874015,18.671188,1
107.70137,91.512054,8.296751,2.3204608,75.09917,911.0884,907.3092,120.26036,104.14648,146.4715,925.24133,8.688919,18.774313,1
105.75574,80.25619,6.863918,3.2094533,74.80461,880.08765,914.5175,113.29372,106.24237,145.0728,924.75745,8.970239,18.649527,1
104.22801,82.62725,6.987658,3.6724217,74.69974,902.26636,918.59656,129.59729,104.53142,145.20152,924.7058,8.799217,18.529772,1
104.090645,81.23904,6.7262254,3.9987237,74.78269,879.3786,915.15674,120.92531,106.78046,146.5783,923.43286,8.190109,18.697922,1
104.88235,82.4858,6.949422,3.418342,74.74356,879.82916,925.81287,133.95546,104.967285,145.11955,935.10754,8.7123375,18.837595,2
106.573784,90.707054,10.533713,3.0444436,74.96985,888.9094,906.3745,112.620056,103.473434,145.39949,931.303,8.897034,18.812584,1
105.60558,88.67585,6.847292,2.640841,74.915535,876.7484,898.69086,112.35303,105.761475,145.70525,924.9829,8.755196,18.588493,1
103.9027,82.106,6.9694004,3.8008857,74.73238,918.91724,933.04364,112.00684,104.74799,145.6499,928.9281,8.856904,18.651142,1
105.63582,80.37243,8.4103985,3.089164,74.73605,879.1833,907.0683,127.25484,103.62417,145.24379,933.002,9.184218,18.760284,1
104.02723,82.92504,6.8633246,3.4177458,74.73249,877.7284,941.84705,129.79785,105.87787,144.50377,920.6896,8.627465,18.837793,1
104.40549,82.195724,6.924644,3.7403042,74.63446,876.2867,897.77893,138.85461,103.91224,145.11519,926.02344,9.169346,18.612003,1
104.72655,81.81613,6.852208,3.665997,74.65847,887.83997,907.2746,127.48097,102.3283,145.55846,958.8418,7.4776707,18.978983,2
104.07677,81.142845,7.369929,3.001394,74.669556,891.8858,896.99725,125.814026,102.74065,144.86548,927.4625,9.129638,18.511913,1
103.964584,81.069214,6.7988567,4.2769556,74.72985,916.47107,919.7719,116.38433,105.84303,146.66199,928.004,8.617889,18.695515,1
104.850426,87.48387,6.9790616,3.7362509,74.710846,883.0199,989.7777,133.17007,104.707306,145.77095,925.15924,8.698418,18.763306,1
105.27461,87.41492,7.070749,3.5962071,74.61843,879.21625,990.7665,135.71489,103.815605,144.15147,929.70044,8.972595,18.831223,1
105.37505,89.951904,6.7631845,2.84504,75.12845,882.52563,905.67255,113.60338,103.190094,146.69214,926.50024,8.42657,18.524124,2
106.331276,88.08387,6.8436117,2.9303026,74.98827,919.3779,902.9836,114.09395,103.837265,145.8383,922.20764,9.1998625,18.797634,2
105.45851,90.16881,6.809722,2.9894462,74.926,879.47577,903.2717,113.262054,102.8529,145.31471,925.732,8.998628,18.637753,2
105.117355,87.78655,7.036648,2.8754547,75.70377,883.8351,918.35815,115.31069,104.59731,147.1717,924.92267,8.55068,18.84623,2
105.08658,89.38002,6.7766128,2.6121595,75.077736,878.4692,943.0731,125.163376,104.8045,147.02843,920.68604,8.197313,18.80139,2
103.959274,81.99501,7.027336,3.0953896,74.72878,918.92883,913.429,110.990425,103.731155,144.34425,930.3887,8.72257,18.603752,1
104.73169,85.52516,6.83442,2.999363,74.81725,918.3054,898.4058,111.63248,103.93327,144.51768,930.8912,8.85474,18.729568,1
106.25898,91.51607,9.538347,3.4237432,74.903915,919.40674,905.93695,122.98538,99.596504,144.31413,923.18286,8.653081,18.871927,1
107.35097,86.87773,6.9870024,2.5173147,75.25259,885.52325,919.2012,115.62346,106.3424,146.99617,924.051,8.56466,18.892187,2
104.97079,87.71183,6.880818,3.1608562,74.80036,877.08026,963.5906,138.37495,104.55648,146.46634,922.8726,8.455563,18.717468,1
104.384766,79.86248,8.146275,4.272733,74.70225,883.3861,903.7227,126.99254,101.989296,146.90843,935.1306,8.564741,18.958473,1
105.49613,88.706406,6.8729506,2.7584174,75.118324,876.16846,921.3956,112.92049,103.49466,146.4622,928.0829,8.255962,18.616943,2
104.365974,82.20036,7.2386594,3.6447954,75.049,919.4003,911.5904,121.1341,103.116745,145.77603,920.7488,9.0071125,18.858429,2
105.219025,80.18003,6.9926085,2.7883346,74.70595,878.4712,899.8118,124.53986,104.12162,144.44987,926.9518,9.038071,18.655464,1
104.055916,80.43602,6.6842213,4.4420753,74.634094,901.66956,906.1343,115.48455,105.67146,146.8847,933.41907,8.471225,18.95036,1
104.87594,87.50943,7.0897946,3.433432,74.63868,883.14417,993.44183,134.23724,103.079285,145.53069,927.90906,8.905701,18.81232,1
103.94021,80.894775,6.9225316,3.6414363,74.77622,899.31213,913.0673,116.60964,107.20392,144.60008,921.8047,8.809992,18.847843,2
103.96835,82.128845,7.023626,3.128643,74.818985,919.2448,906.3806,116.96101,104.598305,145.25777,922.8314,8.874148,18.73485,2
104.9743,82.05853,6.9130754,2.9316072,74.73344,918.01953,902.9461,112.2962,103.09945,144.05959,931.9706,9.054416,18.728493,1
105.03677,87.458,6.9163685,2.9454772,74.69669,878.853,987.54004,129.99657,103.294,146.08807,927.3562,8.668348,18.850231,2
104.2026,80.633896,8.964766,3.7514408,74.63833,881.11725,903.312,131.61401,103.17577,145.73438,932.8656,8.929907,18.884184,1
104.06512,81.14378,6.972546,3.6005893,74.708664,919.0788,914.4187,113.52786,105.705315,144.00381,931.02704,8.80389,18.691387,2
105.54845,81.44188,7.0252028,3.9192944,74.752,915.8893,905.3785,117.36528,104.34951,145.61208,929.4186,8.872743,18.85743,1
107.92553,91.06708,6.9146366,3.2083306,75.17863,917.33264,912.3607,133.72322,101.98127,143.81416,930.2767,9.351158,18.907795,2
106.37198,80.99177,6.743463,4.0711927,74.809006,882.36487,905.11646,120.71225,105.43389,146.28313,928.00037,8.847282,18.803202,1
104.03101,82.0358,6.8318744,3.1194766,74.725655,889.2039,898.1892,117.52652,105.134705,144.34738,925.8954,9.092527,18.526306,1
104.0596,81.14723,6.953805,4.261177,74.64918,918.1491,912.18536,115.94465,103.58899,145.86981,938.65173,8.107975,18.973581,2
105.09954,83.835976,6.959905,3.3419359,75.18175,919.2853,918.7387,123.065414,105.05428,146.26054,944.3862,8.690731,18.906647,2
104.286446,82.36548,7.1033616,3.7431984,74.65551,919.40497,949.2532,112.55843,103.10899,143.51237,923.13446,8.394384,18.58851,1
105.48258,87.7434,6.961911,3.9589856,74.71005,875.88477,930.74664,144.88481,104.34091,145.81306,925.5121,9.21999,18.74775,1
104.10683,80.72693,6.8469768,3.132173,74.78923,884.89136,903.0012,124.27603,104.12517,145.40056,920.6871,8.6272545,18.885704,2
104.295975,81.840576,8.045969,3.0059607,74.78547,883.87445,903.82104,127.41358,104.05367,145.05696,930.6198,8.847818,18.924784,2
106.49078,82.50371,8.758885,2.7254312,74.814606,918.4032,913.5055,126.16035,102.43392,143.5371,931.6234,9.0137205,18.83078,1
104.05892,81.74118,6.882531,3.236958,74.94561,907.93335,910.701,122.014305,105.12596,145.87057,923.43585,8.417432,18.885548,2
104.33869,86.62496,6.9583483,3.0330486,74.82417,919.4,901.97107,112.18435,101.982796,144.87224,923.9192,8.777513,18.700693,1
105.07834,84.85065,7.021879,2.9195004,74.5458,878.3099,982.14453,128.60251,103.70976,144.75946,934.13904,8.752284,18.807558,2
103.914314,81.95003,6.8495026,3.6883295,74.74518,913.63007,915.88916,112.05237,106.33905,144.47672,924.41943,8.899805,18.664173,1
106.13671,90.23099,6.8625298,2.8043504,74.86287,919.36743,897.34216,118.9928,101.516304,144.86542,923.9901,9.019124,18.68973,1
105.13173,89.31638,6.861111,2.4635568,74.96023,877.2495,967.49194,125.87634,104.64186,147.11288,922.2578,7.5252175,18.827196,2
104.96118,87.94483,7.0286856,2.4954453,74.75839,875.71405,982.9055,119.52924,102.11834,146.73952,927.4173,8.152159,18.763304,2
105.85537,80.23532,7.0809007,3.0267222,74.86868,902.1878,922.9919,122.80763,104.89296,145.91301,922.3264,8.975646,18.748182,2
104.395,85.82095,6.857006,3.049067,74.776375,917.6207,899.8854,110.81794,103.48903,145.02563,925.8478,8.947716,18.545683,1
104.0476,82.41421,6.929605,3.318709,74.82414,919.3867,906.87933,115.04729,103.39758,145.00832,924.0763,8.907354,18.797121,2
104.79591,80.78663,6.8893185,3.0809667,74.75295,903.13684,905.82574,119.06467,104.78081,145.33356,926.2899,8.887828,18.42479,1
104.2427,81.79462,6.943488,3.1847842,74.67156,879.77905,909.4805,133.43604,103.812645,144.09343,924.03516,8.912553,18.885925,1
104.137764,81.16637,7.0176697,3.1705632,74.79994,891.3167,907.64685,130.44408,103.38576,145.49088,930.334,8.724665,18.956696,2
104.39187,80.27366,9.745293,3.1444712,74.75435,891.7378,913.6424,124.03542,102.72625,144.3956,935.2534,8.50084,18.960487,1
105.2112,89.44739,6.64061,3.0124407,75.34679,885.83136,913.9707,121.710846,103.732445,147.09303,923.99835,8.953939,18.96557,2
104.55107,80.911865,6.834226,3.5786152,74.77729,890.01666,900.6236,121.045,104.21489,146.18323,924.1778,8.634872,18.946873,2
105.33878,89.42183,6.95909,2.660902,74.97435,876.6037,945.76044,115.33386,102.128654,146.7359,922.63416,8.222635,18.51585,2
104.23406,83.00448,6.9596887,3.2080746,74.94437,913.4802,913.354,119.31305,103.590195,145.72394,938.5014,8.130392,18.918686,2
105.93248,86.72729,7.092511,3.0644796,74.78472,919.37683,902.6018,126.962494,101.36673,143.1592,925.4569,8.984644,18.776672,1
104.674324,83.30268,7.029287,3.392332,74.93272,919.4095,912.73627,123.980804,104.74701,145.56447,923.5321,9.08433,18.864534,2
105.77114,80.41172,6.828906,3.4103503,74.79291,879.23,899.72003,115.62823,105.58017,145.69836,926.24634,8.7810135,18.667278,1
104.22786,81.21262,6.9582953,4.320932,75.00294,883.78625,914.20264,124.95597,102.57274,146.95566,943.0222,7.3686953,18.97491,2
104.57158,84.28127,6.99414,3.524713,74.68732,894.4749,970.2078,126.809814,104.69994,145.34486,930.52625,8.348362,18.795235,2
104.57653,81.08553,6.881954,4.34523,74.61631,884.41223,907.954,126.4747,103.20511,146.11755,954.7742,7.6038666,18.969805,2
104.20793,82.0998,6.927744,3.1589558,74.83567,919.36536,905.43115,115.49541,104.43461,145.86809,921.12427,9.051049,18.659218,2
106.8315,81.4374,6.972913,2.7217724,74.82732,918.8654,915.9617,121.91151,102.704575,144.40923,927.3345,9.102849,18.843956,1
104.39292,81.48582,6.846851,3.2644393,74.65176,878.6893,896.6755,137.74686,103.95519,144.20312,923.9332,9.009272,18.70108,1
104.297295,81.463615,6.9554667,3.387477,74.72062,882.08734,899.04193,139.84909,103.58305,145.30376,927.05164,9.031591,18.91811,1
104.570114,85.276405,6.9115715,2.5656219,74.77418,875.91815,982.45135,124.22697,105.08209,145.79488,921.8454,8.841335,18.770641,2
105.32012,82.183235,7.024086,2.852969,74.859474,919.07605,905.1598,116.73153,104.77407,144.96077,924.12836,9.154687,18.82313,2
105.106476,83.73149,6.911263,2.639548,74.78362,877.80414,900.40137,115.35817,104.94611,144.2883,925.6163,8.966432,18.628853,1
104.48729,82.75173,7.0366664,3.1528625,75.1709,898.4876,916.87915,119.455536,104.57481,146.32913,927.65,8.589172,18.753323,2
104.26823,82.91151,7.0549016,3.2295353,74.65752,892.4831,980.5008,116.58272,104.27935,144.92099,925.6636,8.688187,18.684319,2
104.24082,85.21113,6.9786763,3.465116,74.72653,910.0251,970.4475,121.245636,104.43571,145.94255,923.467,8.660687,18.524849,1
104.198166,81.48765,6.7304068,3.8727622,74.846825,880.0206,905.3023,113.57877,107.04344,145.61479,921.90784,8.771242,18.871166,1
105.37119,80.03606,11.407528,3.3623435,74.73598,892.98303,931.2811,137.81195,105.20226,144.3122,932.8843,9.166402,18.943216,1
107.013466,87.25992,7.017151,2.6167436,74.82615,919.3473,906.00464,124.37445,101.19493,144.44496,925.2911,8.987892,18.69418,1
104.64938,86.688065,6.976366,2.776982,74.84738,876.8711,967.64246,123.74376,103.61986,146.38602,926.0416,8.40356,18.761007,2
104.62482,84.883804,6.9433327,3.6674867,74.6642,876.10583,972.00024,130.83974,104.91802,144.63293,925.63196,8.866954,18.685062,1
104.66658,82.35631,6.978556,2.585923,74.6436,879.5234,917.4383,122.414505,104.68776,143.80646,950.72186,8.439814,18.736269,2
105.14405,83.16381,7.055303,3.5013893,75.00092,919.4095,918.05475,124.3464,104.31325,146.26257,920.00555,9.24317,18.924162,2
104.03692,81.24014,7.001977,3.5911438,74.70869,899.0481,909.3329,124.52172,105.89333,143.80992,926.4254,8.629081,18.92234,1
104.519684,82.10118,6.9886684,2.8931463,74.68864,895.6269,909.31494,125.41441,103.99318,144.4758,950.04297,8.233241,18.95765,2
105.597176,80.61276,7.125245,2.7259948,74.74163,878.0945,901.1856,125.8247,102.47575,144.29869,928.86914,9.118955,18.563337,1
104.011246,81.475624,6.838448,4.0207725,74.68913,888.1366,934.65546,121.28535,106.677185,144.56973,923.9372,8.783049,18.620306,1
105.57945,80.93544,6.956824,3.911537,74.70721,877.89667,904.1358,115.70087,106.06411,145.62892,930.6361,9.151288,18.720963,1
105.23234,85.1605,7.040347,3.971715,74.68426,880.6226,914.65045,144.49245,105.00913,144.24419,923.20715,9.1059265,18.870132,1
103.9273,79.724884,6.6921906,4.341215,74.795135,880.9663,915.7952,120.010605,104.23433,146.97842,928.4815,7.931456,18.827404,1
104.262985,82.366615,6.9561687,3.0158565,74.766685,918.3834,906.1987,117.85208,105.718575,144.57768,929.8015,8.834713,18.735641,2
104.38253,82.52538,6.945542,3.0020893,74.89779,917.95917,907.5091,122.060394,105.78637,146.30476,921.9415,9.168659,18.813297,2
105.65278,84.249084,7.2772036,3.4175446,74.78801,919.3472,918.64844,136.60034,102.529175,144.28389,926.5265,8.580513,18.644539,1
104.11839,80.35534,6.970967,4.070154,74.78245,890.30145,907.4357,129.34898,103.17263,146.76987,927.90656,8.048632,18.975033,2
107.007805,82.176636,6.944031,2.9228942,74.90975,918.46423,913.1537,117.27202,103.73335,145.1783,928.32983,9.193837,18.883133,2
104.26258,82.119026,7.16028,3.77769,74.743454,919.4062,916.5629,112.96445,102.78969,143.61876,936.7151,8.562773,18.825958,2
105.69238,86.739265,9.720995,2.8304598,74.823494,883.68365,902.28455,126.519775,103.73613,145.25496,929.1879,9.19458,18.898815,1
104.22537,81.35356,6.906149,3.1044161,74.78107,900.4102,901.29895,114.33993,104.63328,144.4857,925.4601,8.672816,18.684488,2
104.114456,81.71707,6.885221,3.4507816,74.73893,880.653,905.56995,130.50778,104.42704,144.22504,921.9436,8.5476885,18.749504,1
104.825165,88.1312,6.794872,2.7611039,74.889824,875.21436,951.0187,120.09717,105.60895,146.51414,925.38153,8.049242,18.760283,2
103.952,81.739296,6.9683576,3.838786,74.726906,914.6046,920.3501,113.06723,106.235756,144.16942,928.12756,8.576787,18.894108,1
107.11905,89.61735,6.9271216,2.3737562,75.02298,881.10944,917.2223,114.4803,105.97788,146.4822,926.80115,8.043177,18.792774,2
104.29517,81.69597,6.8271313,3.1933293,74.838936,916.87866,902.4769,114.2285,106.62527,145.42438,919.97375,9.040055,18.66253,2
104.61459,79.296974,10.949931,3.4139783,74.78145,891.21936,921.28564,129.15913,102.79801,145.95041,931.98706,8.821254,18.978518,1
105.53985,82.427444,6.989557,3.0159724,74.775894,880.13214,949.78284,117.55083,105.66183,145.82855,925.62915,8.803795,18.752861,2
103.94157,81.40212,6.891231,3.5564039,74.75182,878.06903,918.7465,124.139084,107.029144,143.66768,921.0617,8.786041,18.875132,1
107.61986,91.55959,7.2791452,2.8124676,75.06104,919.3812,900.34045,122.266,101.01326,145.66588,923.3976,8.9974575,18.87144,2
103.94308,81.75552,6.9425874,3.182514,74.718544,918.64874,918.05865,112.16169,103.443565,144.92216,926.391,8.739083,18.51735,1
104.23606,82.07158,7.0796957,3.4805305,74.67373,918.8978,937.0828,117.76434,104.953476,144.3294,922.88324,8.786802,18.669346,2
104.29472,83.66848,6.863762,3.050766,74.926025,882.948,911.21674,122.68487,104.26775,146.09677,924.27637,8.539781,18.901043,2
106.384705,80.01405,7.116887,2.5997527,74.79457,879.3498,903.5555,118.440704,103.96099,144.64111,928.40173,9.016335,18.709608,1
106.06343,91.13375,6.6856546,3.2132266,74.88649,918.1435,898.8118,122.94557,101.96206,144.48016,925.7672,9.143702,18.765799,2
104.71484,84.14023,7.078606,4.4210267,74.777435,917.2613,941.5642,130.30168,106.37329,147.00531,930.8593,8.855013,18.768192,1
106.12204,81.679985,7.0018764,3.9279842,74.79926,917.4372,913.71063,123.40723,104.60815,146.31839,930.9337,9.144525,18.88562,1
104.10667,81.08906,6.8693833,3.6336203,74.7045,882.3432,898.896,121.21996,103.9322,145.56088,927.7731,8.753301,18.88731,1
104.40249,82.81178,7.025601,3.048352,74.80209,918.5933,913.07806,119.457756,104.26816,145.27968,936.7446,8.787181,18.75019,2
103.90639,81.90211,6.865207,3.6203883,74.785286,916.07214,919.8491,111.72583,106.30353,144.37889,924.0343,8.832411,18.598913,1
104.2561,82.3782,7.000633,2.9951918,74.61165,916.88153,917.75366,110.79776,103.35707,142.47635,949.1471,8.435402,18.712563,1
104.60865,86.48095,6.85351,3.0601668,74.90133,919.22516,903.29364,116.437614,103.33723,145.55788,928.90857,8.862951,18.767103,2
107.5446,90.25025,9.918152,2.9699407,75.14966,888.3232,909.8054,114.35225,103.5563,146.5084,930.63855,8.744398,18.876175,1
105.42981,85.50895,7.064757,2.939007,74.893036,890.31,902.83545,112.52527,106.599655,144.89488,926.47723,8.940145,18.880745,1
103.91574,80.89899,6.8329115,4.017703,74.673134,910.6593,929.6088,112.329506,106.19946,145.59265,926.9321,8.57099,18.594019,1
104.12274,82.07308,6.8193626,3.6532724,74.74057,881.4709,914.985,121.142975,106.721016,143.55482,935.67755,8.665528,18.954039,2
